Date,Time,Alt(m),VSpd(m/s),1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-02-13,14:29:28.620,4.0,-0.2,-67,0,99,11,0,7,500,-46,96,12,31.984680 120.309991,38.8,30.70,2,24,14.9,3.3,549,41,0.34,-0.11,0.89,"AIR",82,0,-366,131,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1551,1496,1316,1546,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:29.120,2.1,-1.7,-67,0,99,11,0,7,500,-48,96,12,31.984722 120.310020,39.7,29.40,1,24,14.9,5.8,550,40,0.31,-0.01,0.95,"AIR",66,-2,-343,86,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1529,1495,1327,1541,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:29.620,2.6,0.7,-63,0,99,12,0,7,500,-53,100,13,31.984776 120.310056,41.9,31.10,1,23,14.9,5.1,551,40,0.31,-0.01,0.95,"AIR",75,19,-438,139,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1555,1505,1279,1545,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:30.120,1.9,0.1,-61,0,100,11,0,7,500,-52,100,10,31.984829 120.310096,41.4,35.10,1,24,14.9,5.1,551,40,0.30,0.00,0.94,"AIR",86,17,-494,112,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1542,1504,1251,1551,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:30.620,2.0,-0.5,-66,0,100,11,0,7,500,-65,100,11,31.984878 120.310139,39.8,39.40,1,24,14.9,4.5,552,40,0.32,0.03,0.97,"AIR",143,17,-474,164,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1568,1504,1261,1579,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:31.120,2.4,0.4,-72,0,100,11,0,7,500,-61,100,11,31.984907 120.310171,38.0,46.50,1,24,14.9,4.9,553,40,0.34,0.15,1.14,"AIR",102,7,-396,109,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1540,1500,1300,1559,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:31.620,2.7,0.3,-75,0,100,10,0,7,500,-66,96,12,31.984907 120.310171,38.0,46.50,1,24,14.9,5.0,553,40,0.37,0.16,1.38,"AIR",116,8,-432,113,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1542,1500,1282,1566,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:32.120,2.7,0.4,-78,0,99,9,0,7,500,-69,92,9,31.984941 120.310223,36.4,60.20,1,24,14.9,5.6,554,39,0.41,0.17,1.57,"AIR",134,-63,-415,151,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1561,1465,1291,1575,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:32.620,2.7,0.2,-79,0,97,9,0,7,500,-65,92,3,31.984961 120.310281,33.9,76.40,1,24,14.9,5.0,555,39,0.39,0.20,1.81,"AIR",134,2,-436,185,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1578,1497,1280,1575,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:33.120,2.7,-0.1,-80,0,96,7,0,7,500,-80,96,7,31.984966 120.310339,32.5,92.90,1,24,14.9,4.9,556,40,0.41,0.23,2.10,"AIR",142,-71,-398,84,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1528,1461,1299,1579,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:33.620,3.0,0.4,-79,0,98,10,0,7,500,-68,100,13,31.984955 120.310393,30.9,115.00,2,24,14.9,5.2,557,39,0.41,0.23,2.10,"AIR",-22,-63,-390,-99,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1437,1465,1303,1497,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:34.120,3.0,0.0,-80,0,98,10,0,7,500,-70,100,11,31.984921 120.310443,31.6,138.30,1,24,14.9,5.2,557,39,0.37,0.14,2.33,"AIR",-24,-9,-402,-73,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1450,1492,1297,1496,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:34.620,2.7,0.9,-82,0,98,9,0,7,500,-74,96,1,31.984921 120.310443,31.6,138.30,1,24,14.9,5.2,558,39,0.33,-0.03,2.32,"AIR",-19,-7,-367,-30,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1471,1493,1315,1499,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:35.120,2.7,0.9,-82,0,100,9,0,7,500,-81,92,9,31.984881 120.310479,35.6,145.80,1,24,14.9,5.7,559,39,0.31,-0.12,2.36,"AIR",-81,7,-428,-53,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1460,1500,1284,1468,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:35.620,3.3,0.2,-83,0,99,8,0,7,500,-76,88,8,31.984826 120.310521,38.6,148.80,2,24,14.9,5.2,560,39,0.32,-0.14,2.35,"AIR",-18,18,-322,31,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1505,1337,1499,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:36.120,3.5,0.2,-82,0,100,9,0,7,500,-77,88,8,31.984785 120.310552,40.4,147.10,2,24,14.9,5.2,560,39,0.32,-0.14,2.35,"AIR",-20,18,-248,21,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1497,1505,1374,1498,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:36.620,4.8,2.3,-82,0,95,9,0,7,500,-66,92,2,31.984785 120.310552,40.4,147.10,2,24,14.8,7.2,561,38,0.34,-0.15,2.38,"AIR",-19,8,-157,23,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1498,1500,1420,1499,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:37.120,6.3,2.7,-81,0,96,9,0,7,500,-62,96,12,31.984722 120.310599,44.9,147.30,3,24,14.8,9.3,562,36,0.35,-0.15,2.41,"AIR",-15,0,-153,29,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1496,1422,1500,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:37.620,6.3,2.7,-78,0,98,10,0,7,500,-72,96,11,31.984672 120.310636,48.1,147.50,5,24,14.7,9.4,564,35,0.35,-0.16,2.44,"AIR",24,-30,-691,230,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1601,1481,1153,1520,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:38.120,9.0,3.5,-82,0,100,9,0,7,500,-67,92,13,31.984598 120.310688,49.7,150.60,7,24,14.9,2.3,565,39,0.32,0.21,2.71,"AIR",293,-144,-609,358,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1665,1424,1194,1654,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:38.620,8.5,-2.4,-81,0,99,10,0,7,500,-65,100,13,31.984525 120.310733,44.8,155.90,7,24,14.9,4.0,565,40,0.32,0.21,2.71,"AIR",328,-118,-406,241,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1606,1437,1295,1672,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:39.120,8.9,-0.1,-80,0,98,10,0,7,500,-67,96,12,31.984525 120.310733,44.8,155.90,7,24,14.9,4.0,565,40,0.52,0.64,-2.69,"AIR",261,-119,-225,250,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1611,1437,1386,1638,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:39.620,8.6,-2.0,-78,0,98,11,0,7,500,-75,96,9,31.984465 120.310746,37.6,187.20,8,24,14.8,8.5,566,38,0.78,0.39,-1.53,"AIR",176,-30,-282,166,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1569,1481,1357,1596,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:40.120,8.6,-2.7,-80,0,99,11,0,7,500,-78,92,8,31.984422 120.310716,31.2,233.00,8,23,14.8,7.2,568,37,0.84,0.25,-0.98,"AIR",101,-79,-329,187,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1579,1457,1334,1558,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:40.620,7.1,-1.9,-83,0,98,9,0,7,500,-74,84,2,31.984410 120.310675,30.6,265.80,6,23,14.8,6.3,569,37,0.76,0.37,-0.68,"AIR",-10,-25,-438,91,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1531,1484,1279,1503,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:41.120,5.2,-2.8,-83,0,96,10,0,7,500,-89,88,2,31.984434 120.310595,34.6,309.10,4,23,14.8,6.3,569,37,0.76,0.37,-0.68,"AIR",-20,-41,-371,26,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1476,1313,1498,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:41.620,5.0,0.0,-84,0,97,10,0,7,500,-78,96,9,31.984434 120.310595,34.6,309.10,4,23,14.8,5.6,570,38,0.70,0.30,-0.61,"AIR",-110,-50,-486,-70,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1451,1471,1255,1453,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:42.120,5.0,0.0,-84,0,97,10,0,7,500,-76,96,9,31.984476 120.310550,41.8,325.00,4,23,14.8,4.9,571,38,0.56,0.20,-0.70,"AIR",-203,-11,-466,-119,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1427,1491,1265,1407,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:42.620,4.8,-0.1,-83,0,100,10,0,7,500,-66,100,12,31.984532 120.310509,46.3,-325.76,3,23,14.9,4.0,572,39,0.51,0.11,-0.95,"AIR",-180,-36,-380,-196,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1388,1478,1308,1418,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:43.120,5.3,0.9,-80,0,99,11,0,7,500,-67,96,9,31.984583 120.310474,48.3,-327.26,4,23,14.8,5.8,573,38,0.44,-0.15,-1.24,"AIR",-228,-68,-392,-211,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1381,1462,1302,1394,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:43.620,7.0,3.1,-77,0,99,11,0,7,500,-72,96,10,31.984651 120.310411,48.4,312.60,5,23,14.8,4.7,574,39,0.44,-0.15,-1.24,"AIR",-269,-112,-241,-227,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1373,1440,1378,1374,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:44.120,7.0,0.6,-77,0,97,11,0,7,500,-64,96,3,31.984684 120.310355,43.4,292.80,6,23,14.8,4.7,574,39,0.47,-0.45,-1.81,"AIR",-216,-106,-226,-122,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1425,1443,1385,1400,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:44.620,5.9,0.0,-77,0,93,10,0,7,500,-68,96,12,31.984690 120.310288,36.5,253.00,5,22,14.8,7.9,575,37,0.59,-0.64,-2.35,"AIR",-27,-40,-513,81,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1526,1476,1242,1495,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:45.120,4.4,-4.4,-75,0,98,11,0,7,500,-74,100,11,31.984674 120.310250,36.5,237.20,3,24,14.8,5.6,576,37,0.62,-0.37,-2.55,"AIR",47,1,-564,71,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1521,1497,1216,1531,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:45.620,2.6,-3.0,-76,0,97,11,0,7,500,-64,100,12,31.984674 120.310250,36.5,237.20,3,24,14.8,4.4,577,39,0.52,-0.04,-2.47,"AIR",77,-35,-321,200,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1586,1479,1338,1546,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:46.120,2.6,-3.0,-76,0,97,11,0,7,500,-65,92,12,31.984639 120.310196,40.2,230.30,1,24,14.8,6.3,578,38,0.47,0.07,-2.31,"AIR",86,-22,-295,113,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1542,1485,1351,1551,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:46.620,3.0,0.4,-76,0,97,11,0,7,500,-60,80,13,31.984587 120.310126,49.8,230.60,1,24,14.8,6.1,579,38,0.46,0.13,-2.09,"AIR",116,-51,-326,107,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1539,1471,1335,1566,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:47.120,2.7,-0.1,-74,0,98,11,0,7,500,-62,92,12,31.984549 120.310065,52.8,235.10,1,23,14.8,4.9,580,38,0.46,0.13,-2.09,"AIR",168,-112,-344,244,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1608,1440,1326,1592,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:47.620,2.3,-1.0,-72,0,100,11,0,7,500,-56,100,13,31.984506 120.309984,54.7,241.70,1,22,14.8,6.1,580,38,0.45,0.15,-1.98,"AIR",347,-176,-356,311,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1641,1408,1320,1681,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:48.120,3.7,2.4,-68,0,100,12,0,7,500,-44,100,9,31.984479 120.309909,53.8,254.20,2,22,14.8,5.8,581,38,0.41,0.40,-1.54,"AIR",275,-149,-365,278,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1625,1422,1316,1645,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:48.620,3.3,-1.7,-56,0,100,12,0,7,500,-38,100,12,31.984472 120.309823,42.4,277.20,2,23,14.8,5.8,582,38,0.56,0.52,-0.58,"AIR",181,-77,-448,165,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1568,1458,1274,1598,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:49.120,4.8,2.7,-50,0,100,13,0,7,500,-40,100,12,31.984479 120.309790,35.6,288.60,3,22,14.8,6.8,583,37,0.69,0.41,0.19,"AIR",141,-47,-206,155,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1563,1473,1395,1578,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:49.620,3.9,0.5,-52,0,100,12,0,7,500,-41,100,12,31.984501 120.309745,23.6,313.50,3,24,14.8,5.8,584,37,0.64,0.30,0.58,"AIR",15,-41,-454,206,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1589,1476,1271,1515,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:50.120,2.2,-2.5,-55,0,100,12,0,7,500,-38,100,12,31.984529 120.309736,18.3,-298.26,1,24,14.8,6.0,585,37,0.67,0.26,0.83,"AIR",-17,-97,-313,-143,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1415,1448,1342,1500,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:50.620,2.5,0.0,-52,0,100,12,0,7,500,-38,100,13,31.984548 120.309746,21.8,30.10,1,24,14.8,8.9,586,36,0.59,0.24,0.92,"AIR",-27,-88,-125,-141,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1416,1452,1436,1495,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:51.120,4.1,3.6,-49,0,100,13,0,7,500,-37,100,12,31.984577 120.309777,31.8,48.00,3,23,14.8,8.9,586,36,0.48,0.07,0.90,"AIR",-74,-25,-219,-52,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1460,1484,1389,1471,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:51.620,5.6,3.2,-48,0,100,13,0,7,500,-40,100,13,31.984607 120.309815,37.3,44.80,4,23,14.7,9.0,587,35,0.42,-0.14,0.84,"AIR",-25,28,-567,25,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1499,1510,1215,1496,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:52.120,6.4,1.6,-52,0,100,13,0,7,500,-37,100,12,31.984650 120.309860,37.1,39.40,5,23,14.8,5.0,588,36,0.43,-0.13,0.78,"AIR",-14,14,-376,29,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1500,1503,1310,1501,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:52.620,6.6,1.0,-52,0,100,13,0,7,500,-50,100,10,31.984679 120.309888,39.0,37.40,5,24,14.8,3.9,589,38,0.43,-0.13,0.77,"AIR",49,15,-422,151,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1561,1503,1287,1532,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:53.120,6.9,0.4,-54,0,99,12,0,7,500,-41,100,12,31.984719 120.309924,40.4,37.40,6,24,14.8,5.6,590,38,0.43,-0.09,0.77,"AIR",9,6,-433,30,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1501,1499,1282,1512,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:53.620,7.5,0.9,-57,0,100,12,0,7,500,-49,100,11,31.984767 120.309969,40.8,39.30,6,24,14.8,4.2,590,38,0.43,-0.05,0.81,"AIR",-355,-77,-378,-241,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1366,1458,1309,1331,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:54.120,12.2,8.1,-66,0,100,12,0,7,500,-61,96,12,31.984767 120.309969,40.8,39.30,6,24,14.8,6.8,591,37,0.41,-0.14,0.11,"AIR",-261,-102,-230,-210,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1381,1445,1383,1378,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:54.620,12.5,1.4,-70,0,100,11,0,7,500,-67,92,11,31.984808 120.310005,40.4,31.40,11,24,14.8,8.0,592,37,0.48,-0.46,-0.63,"AIR",-309,-93,-434,-266,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1353,1450,1281,1354,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:55.120,8.8,-8.8,-73,0,100,11,0,7,500,-66,100,12,31.984860 120.310026,32.4,-297.26,11,24,14.8,7.7,593,36,0.67,-0.66,-1.30,"AIR",-187,-92,-396,-188,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1392,1450,1300,1415,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:55.620,8.5,-1.2,-73,0,100,11,0,7,500,-59,100,12,31.984889 120.310016,29.0,-323.06,7,24,14.8,4.8,594,38,0.71,-0.76,-1.58,"AIR",-144,-93,-230,33,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1502,1450,1383,1436,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
2026-02-13,14:29:56.120,6.9,-3.0,-71,0,100,12,0,7,500,-70,100,9,31.984916 120.309985,24.6,299.70,7,24,14.8,7.6,595,37,0.76,-0.66,-1.90,"AIR",-94,-82,-220,-48,-1024,-900,1,-1,-1,-1,1,-1,-1,-1,0x0000000000000000,1462,1455,1388,1461,2012,988,2012,988,1050,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.8
